"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","QueryDate","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","FullTextURL","RelatedURL"
"211",32,"AP Siddaway, PJ Taylor, AM Wood","Reconceptualizing Anxiety as a Continuum That Ranges From High Calmness to High Anxiety: The Joint Importance of Reducing Distress and Increasing Well-Being.",2018,"Journal of personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2017-09432-001","https://scholar.google.com/scholar?cites=1647330965108332406&as_sdt=2005&sciodt=0,5&hl=en",83,2023-08-22 16:14:40,NA,NA,NA,NA,NA,NA,NA,NA,32,6.4,11,3,5,"We first replicate a study by Vautier and Pohl (2009), who used the State–Trait Anxiety Inventory (STAI) to reexamine the structure of anxiety. Using two large samples (N= 4,138 …","https://psycnet.apa.org/manuscript/2017-09432-001.pdf","https://scholar.google.com/scholar?q=related:dpfI6sh-3BYJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
"212",29,"LW Chang, M Cikara","Social decoys: Leveraging choice architecture to alter social preferences.",2018,"… of personality and social psychology","psycnet.apa.org","https://psycnet.apa.org/record/2018-34832-003","https://scholar.google.com/scholar?cites=13959634694143776664&as_sdt=2005&sciodt=0,5&hl=en",84,2023-08-22 16:14:40,NA,NA,NA,NA,NA,NA,NA,NA,29,5.8,15,2,5,"Many of society's most significant social decisions are made over sets of individuals: for example, evaluating a collection of job candidates when making a hiring decision. Rational …","https://psycnet.apa.org/manuscript/2018-34832-003.pdf","https://scholar.google.com/scholar?q=related:mJeoAsuVusEJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
"213",24,"SC Verosky, J Porter, JE Martinez, ...","Robust effects of affective person learning on evaluation of faces.",2018,"… of personality and social …","psycnet.apa.org","https://psycnet.apa.org/record/2018-13651-002","https://scholar.google.com/scholar?cites=13243048878170286279&as_sdt=2005&sciodt=0,5&hl=en",85,2023-08-22 16:14:40,NA,NA,NA,NA,NA,NA,NA,NA,24,4.8,6,4,5,"People form impressions of others from multiple sources of information. Facial appearance is one such source and judgments based on facial appearance are made after minimal …","https://tlab.uchicago.edu/files/2021/02/Verosky_JPSP2018.pdf","https://scholar.google.com/scholar?q=related:x6h5PsrCyLcJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
"214",22,"KL Carswell, EJ Finkel","Can you get the magic back? The moderating effect of passion decay beliefs on relationship commitment.",2018,"… of Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/record/2018-46657-001","https://scholar.google.com/scholar?cites=2805682868615146088&as_sdt=2005&sciodt=0,5&hl=en",86,2023-08-22 16:14:40,NA,NA,NA,NA,NA,NA,NA,NA,22,4.4,11,2,5,"The present research introduces the construct of a decay theory of passion—a lay belief that romantic passion decline is irreversible—and investigates how this construct interacts with …",NA,"https://scholar.google.com/scholar?q=related:aGo0MLTJ7yYJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
"215",26,"JT Cheng, O Kornienko, DA Granger","Prestige in a large-scale social group predicts longitudinal changes in testosterone.",2018,"Journal of Personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2018-22169-003","https://scholar.google.com/scholar?cites=60145618727535774&as_sdt=2005&sciodt=0,5&hl=en",87,2023-08-22 16:14:40,NA,NA,NA,NA,NA,NA,NA,NA,26,5.2,9,3,5,"In many social species, organisms adaptively fine-tune their competitive behavior in response to previous experiences of social status: Individuals who have prevailed in the …","https://psycnet.apa.org/manuscript/2018-22169-003.pdf","https://scholar.google.com/scholar?q=related:ngQNHx-u1QAJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
"216",20,"MA Reinka, CW Leach","Racialized images: Tracing appraisals of police force and protest.",2018,"… of personality and social psychology","psycnet.apa.org","https://psycnet.apa.org/record/2018-51567-001","https://scholar.google.com/scholar?cites=8187484592207703716&as_sdt=2005&sciodt=0,5&hl=en",88,2023-08-22 16:14:40,NA,NA,NA,NA,NA,NA,NA,NA,20,4,10,2,5,"As race acts as a social frame of reference, it should guide individual's appraisal of visual representations of social events and issues. Thus, grounded in Scherer's (2009) model of …","https://www.academia.edu/download/88829611/ReinkaLeach2018-Racialized-images.pdf","https://scholar.google.com/scholar?q=related:pC6GgtvJn3EJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
"217",25,"I Olcaysoy Okten, GB Moskowitz","Goal versus trait explanations: Causal attributions beyond the trait-situation dichotomy.",2018,"Journal of Personality and Social …","psycnet.apa.org","https://psycnet.apa.org/record/2017-53608-001","https://scholar.google.com/scholar?cites=4603270659886546446&as_sdt=2005&sciodt=0,5&hl=en",89,2023-08-22 16:14:40,NA,NA,NA,NA,NA,NA,NA,NA,25,5,13,2,5,"In 4 studies, we show that two behavioral dimensions specified in Kelley's (1967) model of attribution, consistency and distinctiveness of behaviors, determine perceivers' likelihood to …",NA,"https://scholar.google.com/scholar?q=related:Dv6Dp0Ya4j8J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
"218",22,"CT Tadmor, Y Hong, MM Chao, ...","The tolerance benefits of multicultural experiences depend on the perception of available mental resources.",2018,"Journal of Personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2018-34852-001","https://scholar.google.com/scholar?cites=15430645534023766585&as_sdt=2005&sciodt=0,5&hl=en",90,2023-08-22 16:14:40,NA,NA,NA,NA,NA,NA,NA,NA,22,4.4,6,4,5,"Abstract [Correction Notice: An Erratum for this article was reported in Vol 115 (3) of Journal of Personality and Social Psychology (see record 2018-40364-001). In the article, the …","https://drive.google.com/file/d/1ximRdEvIupLWqnri22qNYFlAZ_MzDvTO/view","https://scholar.google.com/scholar?q=related:OVJ0rluqJNYJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
"219",25,"NA Lewis Jr, A Earl","Seeing more and eating less: Effects of portion size granularity on the perception and regulation of food consumption.",2018,"Journal of personality and social psychology","psycnet.apa.org","https://psycnet.apa.org/journals/psp/114/5/786/","https://scholar.google.com/scholar?cites=3944073944640841521&as_sdt=2005&sciodt=0,5&hl=en",91,2023-08-22 16:14:40,NA,NA,NA,NA,NA,NA,NA,NA,25,5,13,2,5,"Overeating and resulting obesity is a public health concern in the United States, and portion size is a factor that contributes to these problems (Zlatevska, Dubelaar, &Holden, 2014) …","https://sites.lsa.umich.edu/hailab/wp-content/uploads/sites/1035/2022/09/Lewis-Earl-2018.pdf","https://scholar.google.com/scholar?q=related:MecwJlsqvDYJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
"220",23,"J Walker, JL Risen, T Gilovich, ...","Sudden-death aversion: Avoiding superior options because they feel riskier.",2018,"Journal of personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2018-01584-001","https://scholar.google.com/scholar?cites=1674445804667292552&as_sdt=2005&sciodt=0,5&hl=en",92,2023-08-22 16:14:40,NA,NA,NA,NA,NA,NA,NA,NA,23,4.6,6,4,5,"We present evidence of sudden-death aversion (SDA)—the tendency to avoid “fast” strategies that provide a greater chance of success, but include the possibility of immediate …","https://content.tcmediasaffaires.com/LAF/lacom/SDA_final%20copy.pdf","https://scholar.google.com/scholar?q=related:iEvWdpbTPBcJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
"221",22,"I Engeler, P Raghubir","Decomposing the cross-sex misprediction bias of dating behaviors: Do men overestimate or women underreport their sexual intentions?",2018,"… of Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/record/2017-30260-001","https://scholar.google.com/scholar?cites=3922142343301585702&as_sdt=2005&sciodt=0,5&hl=en",93,2023-08-22 16:14:40,NA,NA,NA,NA,NA,NA,NA,NA,22,4.4,11,2,5,"Men typically predict women's sexual intentions to be higher than women say they are (Haselton &Buss, 2000). It is debated whether this cross-sex bias is because of men …","https://people.stern.nyu.edu/raghubir/Decomposing%20Cross-Sex%20Bias%20JPSP%202017%20Proof.pdf","https://scholar.google.com/scholar?q=related:JlsCS64_bjYJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
"222",21,"M Schaerer, M Schweinsberg, ...","Imaginary alternatives: The effects of mental simulation on powerless negotiators.",2018,"Journal of Personality and …","psycnet.apa.org","https://psycnet.apa.org/record/2018-13326-001","https://scholar.google.com/scholar?cites=7716378668495617410&as_sdt=2005&sciodt=0,5&hl=en",94,2023-08-22 16:14:40,NA,NA,NA,NA,NA,NA,NA,NA,21,4.2,7,3,5,"This research demonstrates that people can act more powerfully without having power. Researchers and practitioners advise people to obtain alternatives in social exchange …","https://ink.library.smu.edu.sg/cgi/viewcontent.cgi?article=6453&context=lkcsb_research","https://scholar.google.com/scholar?q=related:gj0VEIQVFmsJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
"223",20,"BM Monroe, BL Koenig, KS Wan, T Laine, ...","Re-examining dominance of categories in impression formation: A test of dual-process models.",2018,"… personality and social …","psycnet.apa.org","https://psycnet.apa.org/record/2018-28950-001","https://scholar.google.com/scholar?cites=11785097180767131157&as_sdt=2005&sciodt=0,5&hl=en",95,2023-08-22 16:14:40,NA,NA,NA,NA,NA,NA,NA,NA,20,4,4,5,5,"We carried out tests of the first 2 premises of the Continuum Model (CM) of impression formation (Fiske &Neuberg, 1990). These premises predict that category information will in …","https://www.researchgate.net/profile/Andrew-Ortony/publication/322977364_Re-examining_Dominance_of_Categories_in_Impression_Formation_A_Test_of_Dual-process_Models/links/5b3fd387458515f71cad0048/Re-examining-Dominance-of-Categories-in-Impression-Formation-A-Test-of-Dual-process-Models.pdf","https://scholar.google.com/scholar?q=related:FRYVH3ITjaMJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
"224",16,"EY Chou","Naysaying and negativity promote initial power establishment and leadership endorsement.",2018,"Journal of Personality and Social Psychology","psycnet.apa.org","https://psycnet.apa.org/journals/psp/115/4/638/","https://scholar.google.com/scholar?cites=10220141977909928688&as_sdt=2005&sciodt=0,5&hl=en",96,2023-08-22 16:14:40,NA,NA,NA,NA,NA,NA,NA,NA,16,3.2,16,1,5,"Conventional wisdom holds that leaders should behave in a supportive and positive manner. Yet the past decade has also seen a rise in naysayers' ascent to power. This …",NA,"https://scholar.google.com/scholar?q=related:8CJh8_o81Y0J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
"225",20,"DJ DelPriore, R Proffitt Leyva, BJ Ellis, ...","The effects of paternal disengagement on women's perceptions of male mating intent.",2018,"… of personality and social …","psycnet.apa.org","https://psycnet.apa.org/record/2017-47895-001","https://scholar.google.com/scholar?cites=11004942562795202466&as_sdt=2005&sciodt=0,5&hl=en",97,2023-08-22 16:14:40,NA,NA,NA,NA,NA,NA,NA,NA,20,4,5,4,5,"Previous research demonstrates reliable associations between low paternal investment and daughters' precocious and risky sexual behavior. However, little is known about the …","https://psycnet.apa.org/manuscript/2017-47895-001.pdf","https://scholar.google.com/scholar?q=related:oif8RPRouZgJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
"226",18,"RP Bhargave, NV Montgomery, ...","Collective satiation: How coexperience accelerates a decline in hedonic judgments.",2018,"… of personality and social …","psycnet.apa.org","https://psycnet.apa.org/record/2018-13651-003","https://scholar.google.com/scholar?cites=8506136631855866421&as_sdt=2005&sciodt=0,5&hl=en",98,2023-08-22 16:14:40,NA,NA,NA,NA,NA,NA,NA,NA,18,3.6,6,3,5,"Individuals often mutually experience a stimulus with a relationship partner or social group (eg, snacking with friends). Yet, little is currently understood about how a sense of …","https://spiral.imperial.ac.uk/bitstream/10044/1/50419/2/Collective%20Satiation%202017-August-10%20TO%20SHARE.pdf","https://scholar.google.com/scholar?q=related:NeK0ADPeC3YJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
"227",14,"NW Hudson, RC Fraley","Does attachment anxiety promote the encoding of false memories? An investigation of the processes linking adult attachment to memory errors.",2018,"… of personality and social psychology","psycnet.apa.org","https://psycnet.apa.org/record/2018-45703-005","https://scholar.google.com/scholar?cites=16084557821030082011&as_sdt=2005&sciodt=0,5&hl=en",99,2023-08-22 16:14:40,NA,NA,NA,NA,NA,NA,NA,NA,14,2.8,7,2,5,"Previous research has suggested that people's attachment styles influence memory processes. Most of this work has focused on the encoding and retrieval of information about …","https://www.nathanwhudson.com/vita/pdf/Hudson%20&%20Fraley,%202018b.pdf","https://scholar.google.com/scholar?q=related:26W6Wx7UN98J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
"228",13,"M Kardas, A Shaw, EM Caruso","How to give away your cake and eat it too: Relinquishing control prompts reciprocal generosity.",2018,"Journal of Personality and Social …","psycnet.apa.org","https://psycnet.apa.org/journals/psp/115/6/1054/","https://scholar.google.com/scholar?cites=16885241581731323506&as_sdt=2005&sciodt=0,5&hl=en",100,2023-08-22 16:14:40,NA,NA,NA,NA,NA,NA,NA,NA,13,2.6,4,3,5,"Many resource allocations confer two rewards, but these rewards typically work in opposition to one another: Reputational rewards come to those who give and material …","https://www.michaelkardas.com/s/Relinquishing-control.pdf","https://scholar.google.com/scholar?q=related:ch7AucFtVOoJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
"229",14,"F Shaddy, A Fishbach","Eyes on the prize: The preference to invest resources in goals over means.",2018,"… of personality and social psychology","psycnet.apa.org","https://psycnet.apa.org/record/2018-45703-002","https://scholar.google.com/scholar?cites=6159048728237308128&as_sdt=2005&sciodt=0,5&hl=en",101,2023-08-22 16:14:40,NA,NA,NA,NA,NA,NA,NA,NA,14,2.8,7,2,5,"Goal systems are hierarchical, often requiring people to invest resources vertically—both in lower-order means and higher-order goals. For example, a college student who wants to …","https://www.ayeletfishbach.com/s/eyes-on-the-prize-the-preference-to-invest-resources-in-goals-over-means.pdf","https://scholar.google.com/scholar?q=related:4PjnsC9WeVUJ:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
"230",17,"VH Fetvadjiev, D Meiring, ...","Personality and behavior prediction and consistency across cultures: A multimethod study of Blacks and Whites in South Africa.",2018,"… personality and social …","psycnet.apa.org","https://psycnet.apa.org/record/2017-02061-001","https://scholar.google.com/scholar?cites=12643434486980696400&as_sdt=2005&sciodt=0,5&hl=en",102,2023-08-22 16:14:40,NA,NA,NA,NA,NA,NA,NA,NA,17,3.4,6,3,5,"The cross-cultural universality of behavior's consistency and predictability from personality, assumed in trait models though challenged in cultural psychological models, has usually …",NA,"https://scholar.google.com/scholar?q=related:UFloma2Adq8J:scholar.google.com/&scioq=source:%22journal+of+personality+and+social+psychology%22&hl=en&as_sdt=0,5&as_ylo=2018&as_yhi=2018"
